id,name,sub_title,place,actor,date,open_time,start_time,close_time,time_original,max_price,min_price,price_text,link,inquiry,detail,num_of_people,input_table,input_table_rec_id
898,ディズニー・オン・アイスJAPAN TOUR 35th ANNIVERSARY,イベント,幕張イベントホール,中京テレビ放送,2022-09-25,,,,（9/23(金・祝)① 10:30開演(09:45開場)② 14:30開演(13:45開場)★③ 18:30開演(17:45開場)9/24(土)④ 10:30開演(09:45開場)⑤ 14:30開演(13:45開場)■★⑥ 18:30開演(17:45開場)9/25(日)⑦ 10:30開演(09:45開場)●⑧ 14:30開演(13:45開場)★⑨ 18:30開演(17:45開場)●コスチューム特典公演:ディズニーキャラクターの衣装(全身)を着てご来場の小学生以下のお子様にもれなくオリジナルグッズプレゼント!■おそろコーデ特典公演:2名以上で「ミッキーマウス」もしくは「ミニーマウス」のおそろコーデでご来場の方にはオリジナルグッズをプレゼント!★カーテンコール公演 :公演のフィナーレのあとに再びキャラクターが登場して氷の上から皆様にご挨拶します。※詳しい情報はディズニー・オン・アイス公式WEBサイト(https://www.ctv.co.jp/disneyonice/)をご確認ください。）,0,0,,https://www.ctv.co.jp/disneyonice/,https://www.m-messe.co.jp/event/detail/6970,ディズニーの人気者たちが登場し、世界レベルのフィギュアスケーティングによってディズニーストーリーの夢の世界をお届けする「ディズニー・オン・アイス」が待望の再開!,,csv,898
899,テレビ朝日ドリームフェスティバル2022,音楽イベント,国際展示場 展示ホール4〜7,テレビ朝日,2022-09-23,,,,（開場:14:00 / 開演:15:00）,0,0,,https://dreamfestival.jp/,https://www.m-messe.co.jp/event/detail/7150,毎年豪華アーティストの出演が話題の『 テレビ朝日ドリームフェスティバル 』。今年も幕張メッセで豪華アーティストの競演が実現します!,,csv,899
900,テレビ朝日ドリームフェスティバル2022,音楽イベント,国際展示場 展示ホール4〜7,テレビ朝日,2022-09-24,,,,（開場:14:00 / 開演:15:00）,0,0,,https://dreamfestival.jp/,https://www.m-messe.co.jp/event/detail/7150,毎年豪華アーティストの出演が話題の『 テレビ朝日ドリームフェスティバル 』。今年も幕張メッセで豪華アーティストの競演が実現します!,,csv,900
901,テレビ朝日ドリームフェスティバル2022,音楽イベント,国際展示場 展示ホール4〜7,テレビ朝日,2022-09-25,,,,（開場:14:00 / 開演:15:00）,0,0,,https://dreamfestival.jp/,https://www.m-messe.co.jp/event/detail/7150,毎年豪華アーティストの出演が話題の『 テレビ朝日ドリームフェスティバル 』。今年も幕張メッセで豪華アーティストの競演が実現します!,,csv,901
902,Mrs of the Year2022 JAPAN FINALMr of the Year2022 JAPAN FINAL,イベント,国際展示場 展示ホール9,株式会社アイビー・エンタティメント,2022-09-24,10:00,10:00,17:30,10:00～17:30（24日・25日ともに開場:8時30分開演:10時終演:17時30分）,0,0,,http://mrs-of-the-year.com,https://www.m-messe.co.jp/event/detail/7117,Mrs of the Yearは「人生にSTORYを持つ女性たちの生き方のイベント」として日本で誕生。2022年は地方大会を47都道府県で開催、アジア最大級の女性の祭典として注目を浴びています。,,csv,902
903,Mrs of the Year2022 JAPAN FINALMr of the Year2022 JAPAN FINAL,イベント,国際展示場 展示ホール9,株式会社アイビー・エンタティメント,2022-09-25,10:00,10:00,17:30,10:00～17:30（24日・25日ともに開場:8時30分開演:10時終演:17時30分）,0,0,,http://mrs-of-the-year.com,https://www.m-messe.co.jp/event/detail/7117,Mrs of the Yearは「人生にSTORYを持つ女性たちの生き方のイベント」として日本で誕生。2022年は地方大会を47都道府県で開催、アジア最大級の女性の祭典として注目を浴びています。,,csv,903
904,2022年国際固体素子・材料コンファレンス (SSDM2022),学会・会議,"国際会議場 コンベンションホール,中会議室201",公益社団法人応用物理学会,2022-09-26,,,,（タイムテーブルの詳細はSSDMウェブサイトをご確認ください。）,0,0,https://www.ssdm.jp/onlineregistration.html,https://www.ssdm.jp/,https://www.m-messe.co.jp/event/detail/7018,SSDMは固体素子及び材料分野における最近の成果を公表する機会を提供し、問題点の解決方法を議論し、将来の進むべき方向を提示することにより人々の生活の質の向上に貢献することを目的とした国際会議です。,,csv,904
905,2022年国際固体素子・材料コンファレンス (SSDM2022),学会・会議,"国際会議場 コンベンションホール,中会議室201",公益社団法人応用物理学会,2022-09-27,,,,（タイムテーブルの詳細はSSDMウェブサイトをご確認ください。）,0,0,https://www.ssdm.jp/onlineregistration.html,https://www.ssdm.jp/,https://www.m-messe.co.jp/event/detail/7018,SSDMは固体素子及び材料分野における最近の成果を公表する機会を提供し、問題点の解決方法を議論し、将来の進むべき方向を提示することにより人々の生活の質の向上に貢献することを目的とした国際会議です。,,csv,905
906,2022年国際固体素子・材料コンファレンス (SSDM2022),学会・会議,"国際会議場 コンベンションホール,中会議室201",公益社団法人応用物理学会,2022-09-28,,,,（タイムテーブルの詳細はSSDMウェブサイトをご確認ください。）,0,0,https://www.ssdm.jp/onlineregistration.html,https://www.ssdm.jp/,https://www.m-messe.co.jp/event/detail/7018,SSDMは固体素子及び材料分野における最近の成果を公表する機会を提供し、問題点の解決方法を議論し、将来の進むべき方向を提示することにより人々の生活の質の向上に貢献することを目的とした国際会議です。,,csv,906
907,2022年国際固体素子・材料コンファレンス (SSDM2022),学会・会議,"国際会議場 コンベンションホール,中会議室201",公益社団法人応用物理学会,2022-09-29,,,,（タイムテーブルの詳細はSSDMウェブサイトをご確認ください。）,0,0,https://www.ssdm.jp/onlineregistration.html,https://www.ssdm.jp/,https://www.m-messe.co.jp/event/detail/7018,SSDMは固体素子及び材料分野における最近の成果を公表する機会を提供し、問題点の解決方法を議論し、将来の進むべき方向を提示することにより人々の生活の質の向上に貢献することを目的とした国際会議です。,,csv,907
908,にじさんじフェス2022,イベント,国際展示場 展示ホール1〜6,にじさんじフェス2022実行委員会,2022-09-30,09:00,09:00,18:00,09:00～18:00（9/30(金) Nigth Stage 開場16:15 開演17:00 終演19:00予定10/1(土)9:00～18:00Nigth Stage 開場18:15 開演19:00 終演21:00予定10/2(日)9:00～18:00）,0,0,,https://fes.nijisanji.jp/,https://www.m-messe.co.jp/event/detail/7045,"“文化祭""をテーマに、 様々なステージや配信はもちろん、オリジナルグッズやフード&ドリンクなどに加えて、たくさんの企画でファンの皆さんが一日中楽しめるイベント。",,csv,908
909,にじさんじフェス2022,イベント,国際展示場 展示ホール1〜6,にじさんじフェス2022実行委員会,2022-10-01,09:00,09:00,18:00,09:00～18:00（9/30(金) Nigth Stage 開場16:15 開演17:00 終演19:00予定10/1(土)9:00～18:00Nigth Stage 開場18:15 開演19:00 終演21:00予定10/2(日)9:00～18:00）,0,0,,https://fes.nijisanji.jp/,https://www.m-messe.co.jp/event/detail/7045,"“文化祭""をテーマに、 様々なステージや配信はもちろん、オリジナルグッズやフード&ドリンクなどに加えて、たくさんの企画でファンの皆さんが一日中楽しめるイベント。",,csv,909
910,にじさんじフェス2022,イベント,国際展示場 展示ホール1〜6,にじさんじフェス2022実行委員会,2022-10-02,09:00,09:00,18:00,09:00～18:00（9/30(金) Nigth Stage 開場16:15 開演17:00 終演19:00予定10/1(土)9:00～18:00Nigth Stage 開場18:15 開演19:00 終演21:00予定10/2(日)9:00～18:00）,0,0,,https://fes.nijisanji.jp/,https://www.m-messe.co.jp/event/detail/7045,"“文化祭""をテーマに、 様々なステージや配信はもちろん、オリジナルグッズやフード&ドリンクなどに加えて、たくさんの企画でファンの皆さんが一日中楽しめるイベント。",,csv,910
911,にじさんじフェス2022,イベント,国際展示場 展示ホール1〜6,にじさんじフェス2022実行委員会,2022-09-30,09:00,09:00,18:00,09:00～18:00（9/30(金) Nigth Stage 開場16:15 開演17:00 終演19:00予定10/1(土)9:00～18:00Nigth Stage 開場18:15 開演19:00 終演21:00予定10/2(日)9:00～18:00）,0,0,,https://fes.nijisanji.jp/,https://www.m-messe.co.jp/event/detail/7045,"“文化祭""をテーマに、 様々なステージや配信はもちろん、オリジナルグッズやフード&ドリンクなどに加えて、たくさんの企画でファンの皆さんが一日中楽しめるイベント。",,csv,911
912,にじさんじフェス2022,イベント,国際展示場 展示ホール1〜6,にじさんじフェス2022実行委員会,2022-10-01,09:00,09:00,18:00,09:00～18:00（9/30(金) Nigth Stage 開場16:15 開演17:00 終演19:00予定10/1(土)9:00～18:00Nigth Stage 開場18:15 開演19:00 終演21:00予定10/2(日)9:00～18:00）,0,0,,https://fes.nijisanji.jp/,https://www.m-messe.co.jp/event/detail/7045,"“文化祭""をテーマに、 様々なステージや配信はもちろん、オリジナルグッズやフード&ドリンクなどに加えて、たくさんの企画でファンの皆さんが一日中楽しめるイベント。",,csv,912
913,にじさんじフェス2022,イベント,国際展示場 展示ホール1〜6,にじさんじフェス2022実行委員会,2022-10-02,09:00,09:00,18:00,09:00～18:00（9/30(金) Nigth Stage 開場16:15 開演17:00 終演19:00予定10/1(土)9:00～18:00Nigth Stage 開場18:15 開演19:00 終演21:00予定10/2(日)9:00～18:00）,0,0,,https://fes.nijisanji.jp/,https://www.m-messe.co.jp/event/detail/7045,"“文化祭""をテーマに、 様々なステージや配信はもちろん、オリジナルグッズやフード&ドリンクなどに加えて、たくさんの企画でファンの皆さんが一日中楽しめるイベント。",,csv,913
914,ミュージカル『新テニスの王子様』Revolution Live 2022,音楽イベント,幕張イベントホール,新テニミュ製作委員会,2022-10-06,,,,（10月6日(木)18:00開演10月7日(金)18:00開演10月8日(土)13:00開演/18:00開演10月9日(日)13:00開演/18:00開演10月10日(月祝)13:00開演）,0,0,,https://www.tennimu.com/tennimu2_rl2022/,https://www.m-messe.co.jp/event/detail/7079,ミュージカル『新テニスの王子様』初となるライブイベント,,csv,914
915,ミュージカル『新テニスの王子様』Revolution Live 2022,音楽イベント,幕張イベントホール,新テニミュ製作委員会,2022-10-07,,,,（10月6日(木)18:00開演10月7日(金)18:00開演10月8日(土)13:00開演/18:00開演10月9日(日)13:00開演/18:00開演10月10日(月祝)13:00開演）,0,0,,https://www.tennimu.com/tennimu2_rl2022/,https://www.m-messe.co.jp/event/detail/7079,ミュージカル『新テニスの王子様』初となるライブイベント,,csv,915
916,ミュージカル『新テニスの王子様』Revolution Live 2022,音楽イベント,幕張イベントホール,新テニミュ製作委員会,2022-10-08,,,,（10月6日(木)18:00開演10月7日(金)18:00開演10月8日(土)13:00開演/18:00開演10月9日(日)13:00開演/18:00開演10月10日(月祝)13:00開演）,0,0,,https://www.tennimu.com/tennimu2_rl2022/,https://www.m-messe.co.jp/event/detail/7079,ミュージカル『新テニスの王子様』初となるライブイベント,,csv,916
917,ミュージカル『新テニスの王子様』Revolution Live 2022,音楽イベント,幕張イベントホール,新テニミュ製作委員会,2022-10-09,,,,（10月6日(木)18:00開演10月7日(金)18:00開演10月8日(土)13:00開演/18:00開演10月9日(日)13:00開演/18:00開演10月10日(月祝)13:00開演）,0,0,,https://www.tennimu.com/tennimu2_rl2022/,https://www.m-messe.co.jp/event/detail/7079,ミュージカル『新テニスの王子様』初となるライブイベント,,csv,917
918,ミュージカル『新テニスの王子様』Revolution Live 2022,音楽イベント,幕張イベントホール,新テニミュ製作委員会,2022-10-10,,,,（10月6日(木)18:00開演10月7日(金)18:00開演10月8日(土)13:00開演/18:00開演10月9日(日)13:00開演/18:00開演10月10日(月祝)13:00開演）,0,0,,https://www.tennimu.com/tennimu2_rl2022/,https://www.m-messe.co.jp/event/detail/7079,ミュージカル『新テニスの王子様』初となるライブイベント,,csv,918
919,Rakuten GirlsAward 2022 AUTUMN/WINTER,イベント,国際展示場 展示ホール9〜11,ガールズアワード実行委員会,2022-10-08,,,,13:15～（開場13:15/開演14:30(予定)）,0,0,,https://girls-award.com,https://www.m-messe.co.jp/event/detail/7049,日本最大級のファッション&音楽イベント,,csv,919
920,令和4年度千葉県私学振興大会～私学教育を考える集い～,その他,"国際会議場 コンベンションホール,中会議室201,他",(一般社団法人)千葉県私立中学高等学校協会,2022-10-08,14:00,14:00,16:00,14:00～16:00（開会が14時～で受付は13時より。会場設営・準備は9時頃～開始予定。）,0,0,無料,https://chibashigaku.jp/,https://www.m-messe.co.jp/event/detail/7084,千葉県私学の困窮を広く県民に訴えるとともに、なお一層の私立学校教育振興をはかるための大会。,,csv,920
921,ちば起業家交流会in千葉,イベント,国際会議場 中会議室201,千葉県,2022-10-12,12:30,12:30,15:55,12:30～15:55,0,0,,https://i-hivechiba.com/info/5234,https://www.m-messe.co.jp/event/detail/7087,SDGsとビジネスに関する勉強会、CHIBAビジコン2022地域予選のビジネスプレゼン、起業家同士の情報交換や人的ネットワーク形成を支援する交流タイム、「起業・創業」に興味・関連がある方向けの交流会,,csv,921
922,第17回 オフィス防災 EXPO 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/bousai.html,https://www.m-messe.co.jp/event/detail/7120,危機管理・災害対策の商談専門展です。備蓄品、蓄電・発電設備、非常用通信など、あらゆる防災製品・サービスが一堂に出展。備蓄品見直しや災害・感染対策、BCP策定などの課題を一挙に解決します。,,csv,922
923,第17回 オフィス防災 EXPO 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/bousai.html,https://www.m-messe.co.jp/event/detail/7120,危機管理・災害対策の商談専門展です。備蓄品、蓄電・発電設備、非常用通信など、あらゆる防災製品・サービスが一堂に出展。備蓄品見直しや災害・感染対策、BCP策定などの課題を一挙に解決します。,,csv,923
924,第17回 オフィス防災 EXPO 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/bousai.html,https://www.m-messe.co.jp/event/detail/7120,危機管理・災害対策の商談専門展です。備蓄品、蓄電・発電設備、非常用通信など、あらゆる防災製品・サービスが一堂に出展。備蓄品見直しや災害・感染対策、BCP策定などの課題を一挙に解決します。,,csv,924
925,第11回 HR EXPO(人事労務・教育・採用) 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/hr.html,https://www.m-messe.co.jp/event/detail/7073,人事業務支援の商談専門展です。人事のDX推進、労務管理、育成・採用サービス、最新のHRテクノロジーなど、あらゆる人事サービスが一堂に出展。企業価値を高める人的資本経営が実現できます。,,csv,925
926,第11回 HR EXPO(人事労務・教育・採用) 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/hr.html,https://www.m-messe.co.jp/event/detail/7073,人事業務支援の商談専門展です。人事のDX推進、労務管理、育成・採用サービス、最新のHRテクノロジーなど、あらゆる人事サービスが一堂に出展。企業価値を高める人的資本経営が実現できます。,,csv,926
927,第11回 HR EXPO(人事労務・教育・採用) 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/hr.html,https://www.m-messe.co.jp/event/detail/7073,人事業務支援の商談専門展です。人事のDX推進、労務管理、育成・採用サービス、最新のHRテクノロジーなど、あらゆる人事サービスが一堂に出展。企業価値を高める人的資本経営が実現できます。,,csv,927
928,第1回 健康経営 EXPO 秋,展示会・見本市,国際展示場 展示ホール9〜11,主催者 RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/hel.html,https://www.m-messe.co.jp/event/detail/7092,業界の強い要望を受け、10月より新規開催!健康管理システム、健康支援アプリ、産業医サービスなど、あらゆる健康経営サービスが一堂に出展。健康経営の強化により、社員の生産性向上が実現できます。,,csv,928
929,第1回 健康経営 EXPO 秋,展示会・見本市,国際展示場 展示ホール9〜11,主催者 RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/hel.html,https://www.m-messe.co.jp/event/detail/7092,業界の強い要望を受け、10月より新規開催!健康管理システム、健康支援アプリ、産業医サービスなど、あらゆる健康経営サービスが一堂に出展。健康経営の強化により、社員の生産性向上が実現できます。,,csv,929
930,第1回 健康経営 EXPO 秋,展示会・見本市,国際展示場 展示ホール9〜11,主催者 RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/hel.html,https://www.m-messe.co.jp/event/detail/7092,業界の強い要望を受け、10月より新規開催!健康管理システム、健康支援アプリ、産業医サービスなど、あらゆる健康経営サービスが一堂に出展。健康経営の強化により、社員の生産性向上が実現できます。,,csv,930
931,第5回 医療・介護・薬局 Week 東京 [メディカル ジャパン 東京],展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7063,病院・クリニック・薬局・介護事業者に必要な製品・サービスが一堂に出展する展示会です。,,csv,931
932,第5回 医療・介護・薬局 Week 東京 [メディカル ジャパン 東京],展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7063,病院・クリニック・薬局・介護事業者に必要な製品・サービスが一堂に出展する展示会です。,,csv,932
933,第5回 医療・介護・薬局 Week 東京 [メディカル ジャパン 東京],展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7063,病院・クリニック・薬局・介護事業者に必要な製品・サービスが一堂に出展する展示会です。,,csv,933
934,第5回 病院EXPO [東京],展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7064,病院に必要な設備・医療機器・ITシステム・サービスが一堂に出展する専門展,,csv,934
935,第5回 病院EXPO [東京],展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7064,病院に必要な設備・医療機器・ITシステム・サービスが一堂に出展する専門展,,csv,935
936,第5回 病院EXPO [東京],展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7064,病院に必要な設備・医療機器・ITシステム・サービスが一堂に出展する専門展,,csv,936
937,第3回 クリニックEXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7065,開業医向けの医療機器やITシステム、開業支援サービスなどクリニックの経営をサポートするための専門展,,csv,937
938,第3回 クリニックEXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7065,開業医向けの医療機器やITシステム、開業支援サービスなどクリニックの経営をサポートするための専門展,,csv,938
939,第3回 クリニックEXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7065,開業医向けの医療機器やITシステム、開業支援サービスなどクリニックの経営をサポートするための専門展,,csv,939
940,第5回 介護&看護EXPO【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7066,介護・看護の現場に必要なベッド、ウェア、衛生用品などが出展 両分野を網羅する新コンセプトの展示会です,,csv,940
941,第5回 介護&看護EXPO【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7066,介護・看護の現場に必要なベッド、ウェア、衛生用品などが出展 両分野を網羅する新コンセプトの展示会です,,csv,941
942,第5回 介護&看護EXPO【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7066,介護・看護の現場に必要なベッド、ウェア、衛生用品などが出展 両分野を網羅する新コンセプトの展示会です,,csv,942
943,第3回 次世代薬局EXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7067,次世代薬局に必要な調剤機器、サービス、ITシステム、サプリまでが出展する専門展,,csv,943
944,第3回 次世代薬局EXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7067,次世代薬局に必要な調剤機器、サービス、ITシステム、サプリまでが出展する専門展,,csv,944
945,第3回 次世代薬局EXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7067,次世代薬局に必要な調剤機器、サービス、ITシステム、サプリまでが出展する専門展,,csv,945
946,第2回 感染対策 EXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-12,,,,（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7068,新型コロナウイルスの影響を受け、感染対策専門の製品・サービスを扱う企業が出展,,csv,946
947,第2回 感染対策 EXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-13,,,,（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7068,新型コロナウイルスの影響を受け、感染対策専門の製品・サービスを扱う企業が出展,,csv,947
948,第2回 感染対策 EXPO 【東京】,展示会・見本市,国際展示場 展示ホール1〜3,RX Japan株式会社,2022-10-14,,,,（10:00～18:00※最終日のみ17:00まで）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.medical-jpn.jp/tokyo/ja-jp.html?co=ep,https://www.m-messe.co.jp/event/detail/7068,新型コロナウイルスの影響を受け、感染対策専門の製品・サービスを扱う企業が出展,,csv,948
949,第18回 【東京】総務・人事・経理 Week 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp.html,https://www.m-messe.co.jp/event/detail/7069,総務・人事・経理・法務・経営者が来場する「商談専門展示会」です。9の専門展で構成され、管理部門向けのあらゆる製品・サービスが一堂に出展。会場では商談、見積もり、受注までワンストップで実現可能です。,,csv,949
950,第18回 【東京】総務・人事・経理 Week 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-13,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp.html,https://www.m-messe.co.jp/event/detail/7069,総務・人事・経理・法務・経営者が来場する「商談専門展示会」です。9の専門展で構成され、管理部門向けのあらゆる製品・サービスが一堂に出展。会場では商談、見積もり、受注までワンストップで実現可能です。,,csv,950
951,第18回 【東京】総務・人事・経理 Week 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-14,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp.html,https://www.m-messe.co.jp/event/detail/7069,総務・人事・経理・法務・経営者が来場する「商談専門展示会」です。9の専門展で構成され、管理部門向けのあらゆる製品・サービスが一堂に出展。会場では商談、見積もり、受注までワンストップで実現可能です。,,csv,951
952,第13回 総務サービス EXPO 秋,展示会・見本市,国際展示場 展示ホール9〜11,RX Japan株式会社,2022-10-12,10:00,10:00,18:00,10:00～18:00（最終日のみ17:00終了）,5000,0,"有料\5,000/人(招待券持参者無料)",https://www.office-expo.jp/tokyo/ja-jp/about/ofs.html,https://www.m-messe.co.jp/event/detail/7072,オフィス向けサービスに特化した商談専門展です。文具・事務用品、贈答品・記念品、出張・車両管理など、あらゆるオフィスサービスが一堂に出展。管理部門の課題を一挙に解決し、総務業務の効率化が実現できます。,,csv,952
